cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
85,25,7092176,26,40,11.166446,1.8844894917966724
85,25,7078168,49,78,14.45294,2.7630290918769203
85,25,7078572,68,115,14.428312000000002,3.786640620519026
85,25,7079896,84,145,19.493156000000003,3.7674513729669217
85,25,7076780,96,169,21.65903,3.812988787429847
85,25,7073932,117,198,23.378241999999997,4.178931115142411
85,25,7076144,119,210,24.211528,4.190648444741194
85,25,7071456,127,218,25.600646,4.309202590543302
85,25,7068972,165,286,30.591034,5.098759888890297
85,25,7076484,270,470,44.006946000000006,5.508179544620436
85,31,7070416,26,40,13.306561999999998,1.4837667358900917
85,31,7066944,49,78,16.135872,2.349529422821315
85,31,7076092,68,115,19.335288000000002,2.988640528954213
85,31,7073540,84,145,20.50809,3.3606909580609776
85,31,7073064,96,169,23.2022,3.5521441815323285
85,31,7072924,117,198,25.336199999999998,3.9628333648892284
85,31,7146284,119,210,26.848385999999998,3.8457374524736334
85,31,7148280,127,218,27.198292000000002,3.922036098790839
85,31,7140332,165,286,31.517689999999998,4.693801962521271
85,31,7142252,270,470,44.714798,5.5271781585571365
85,37,7120916,26,40,11.637874000000002,1.6040877090481034
85,37,7120320,49,78,16.932084,2.249233424526743
85,37,7118988,68,115,21.416928,2.633744855967078
85,37,7121152,84,145,20.900591999999996,3.2312700776312635
85,37,7115416,96,169,23.201716,3.4341187568347014
85,37,7115668,117,198,25.752218,3.898606897801852
85,37,7115104,119,210,26.907344,3.920925153822177
85,37,7116524,127,218,26.864174,4.084934472183044
85,37,7114828,165,286,32.408753999999995,4.556758570503411
85,37,7119064,270,470,46.325508,5.261756810954432
85,43,7118952,26,40,14.04329,1.452427956780213
85,43,7117524,49,78,18.051492000000003,2.1630278505285956
85,43,7115344,68,115,19.229394,2.9657374458807437
85,43,7114948,84,145,22.168562,3.0989254476010446
85,43,7113568,96,169,22.633835999999995,3.6612071457610464
85,43,7110724,117,198,27.664707999999997,3.6509971278822597
85,43,7114068,119,210,28.164325999999996,3.5036303793607324
85,43,7113004,127,218,28.832398,3.776786561301261
85,43,7112456,165,286,32.393676,4.573473686311261
85,43,7109492,270,470,45.500386,5.2851763722079586
85,49,7110892,26,40,14.628714,1.3770216398950708
85,49,7113212,49,78,17.016636,2.2887709626897634
85,49,7109884,68,115,19.343114,2.8715427997120013
85,49,7110684,84,145,22.167438,3.318202592859307
85,49,7173500,96,169,23.168728,3.7182712362670878
85,49,7177892,117,198,26.495560000000005,3.8158254347921092
85,49,7179164,119,210,27.148748,3.8360689770332295
85,49,7173576,127,218,28.160742,3.9195196088628053
85,49,7171620,165,286,33.914102,3.9958443219052184
85,49,7152356,270,470,46.118770000000005,5.268339969490458
85,55,7150496,26,40,13.454068000000001,1.4508726161744396
85,55,7147216,49,78,16.004624,2.558335265137513
85,55,7148336,68,115,20.338828000000003,2.6902554595371733
85,55,7147996,84,145,23.262852,3.15682782397979
85,55,7149272,96,169,23.264468,3.295086305518343
85,55,7149916,117,198,24.690357999999996,3.9940164853883857
85,55,7146296,119,210,26.833748,3.74562839526263
85,55,7145900,127,218,27.962593999999996,3.86347395668711
85,55,7267996,165,286,32.45403,4.557856183339626
85,55,7270884,270,470,45.28465600000001,5.276718959603003
85,61,7272992,26,40,13.041822,1.491657047391092
85,61,7275172,49,78,16.640601999999998,2.405996725880374
85,61,7277972,68,115,19.935033999999995,2.971408495693861
85,61,7278336,84,145,21.831386,3.2883482078893738
85,61,7277100,96,169,24.010323999999997,3.4019222278054695
85,61,7274160,117,198,26.548844,3.6694715647316736
85,61,7275516,119,210,27.29464,3.8034577586063616
85,61,7269700,127,218,27.978115999999993,3.886732653389751
85,61,7272364,165,286,32.118036000000004,4.462681032713075
85,61,7266692,270,470,44.798297999999996,5.310876064412665
85,67,7267416,26,40,13.073254,1.548006970794467
85,67,7271752,49,78,17.963588000000005,2.131460663893448
85,67,7266992,68,115,20.894346,2.69078240829774
85,67,7267860,84,145,22.469236,3.1220022738583224
85,67,7268284,96,169,22.956303999999996,3.70123050492495
85,67,7268572,117,198,27.348706,3.8075823609353767
85,67,7266924,119,210,27.010631999999998,3.6892040867700806
85,67,7262752,127,218,26.486998,4.143156158491708
85,67,7264912,165,286,32.893190000000004,4.539526898760297
85,67,7264644,270,470,45.71618800000001,5.4883191290891284
85,73,7259820,26,40,14.604032000000004,1.4579867110118931
85,73,7260484,49,78,17.394352,2.161057912823806
85,73,7265532,68,115,19.711584000000002,2.7485941749205334
85,73,7259932,84,145,22.420163999999996,3.033602565561027
85,73,7259772,96,169,22.754853999999998,3.635931180912573
85,73,7264132,117,198,26.258868,3.9225441688531215
85,73,7259640,119,210,27.220775999999997,3.6769658789925983
85,73,7258668,127,218,27.712764000000004,3.849979340465192
85,73,7262172,165,286,30.805539999999997,4.506655100495678
85,73,7252228,270,470,44.737368000000004,5.50474315174273
85,79,7251780,26,40,14.887482,1.2530802882277445
85,79,7306604,49,78,16.882725999999998,2.270944012887839
85,79,7306172,68,115,20.212851999999998,2.8260116082582707
85,79,7301944,84,145,22.757818,3.206713942792223
85,79,7302868,96,169,23.920366,3.277646349470165
85,79,7300936,117,198,24.94818,3.976763465168141
85,79,7302460,119,210,27.472334000000004,3.597171232907769
85,79,7298984,127,218,27.385583999999998,4.042605882851011
85,79,7299440,165,286,32.653948,4.411059408148108
85,79,7301196,270,470,45.970074000000004,5.35202869638853
85,85,7264112,26,40,13.497182,1.3121445539187955
85,85,7256512,49,78,18.185894,2.1685340400098956
85,85,7258920,68,115,20.113637999999998,2.6627654542207964
85,85,7259152,84,145,22.154962,3.243427329659251
85,85,7258832,96,169,22.768627999999996,3.483033635220436
85,85,7260060,117,198,27.218074,3.4389866452685274
85,85,7260388,119,210,26.603854,3.8016387938390452
85,85,7258936,127,218,27.963203999999998,3.9204282712886975
85,85,7257304,165,286,33.679034,4.287511699709956
85,85,7258728,270,470,45.36710800000001,5.55545610603267
85,91,7256752,26,40,12.667314000000003,1.4162631678429825
85,91,7253672,49,78,16.596522,2.3389066136641787
85,91,7253144,68,115,19.77868,2.795048161146035
85,91,7254308,84,145,21.366632,3.41949232751409
85,91,7260164,96,169,24.747960000000006,3.3443522773471344
85,91,7257144,117,198,28.277612,3.5990277088220473
85,91,7253696,119,210,26.950680000000002,3.9525849241103694
85,91,7251872,127,218,28.390268000000003,3.815527936874944
85,91,7251904,165,286,32.67611399999999,4.636855526260621
85,91,7313568,270,470,46.067048,5.40084037076169
85,97,7313872,26,40,13.011809999999997,1.608903921827071
85,97,7312916,49,78,17.073258,2.5005983574641073
85,97,7314444,68,115,19.624382,2.853197532319805
85,97,7311652,84,145,20.907859999999996,3.2999242195973855
85,97,7311084,96,169,22.854482,3.6200651159212724
85,97,7305136,117,198,26.302085999999996,3.9548056973539314
85,97,7305212,119,210,25.63628,4.010961046490072
85,97,7310796,127,218,27.248079999999995,4.179164397468151
85,97,7310524,165,286,31.988333999999995,4.330997394576961
85,97,7302692,270,470,45.26490999999999,5.487808224273308
91,1,7307188,26,40,10.85696,1.9530105657871608
91,1,7307048,49,78,15.481516,2.576105517281988
91,1,7304672,68,115,18.070718,3.070452896317579
91,1,7306264,84,145,21.636087999999997,3.3196542501059128
91,1,7310812,96,169,22.600958,3.5512493369151628
91,1,7309748,117,198,25.467534,3.9240241840628944
91,1,7304716,119,210,25.073417999999997,4.210775125854407
91,1,7301004,127,218,26.48336,4.238940038023626
91,1,7297972,165,286,31.123132,4.664742154257085
91,1,7290248,270,470,44.516714,5.786047396728697
91,7,7292380,26,40,11.848654,1.7394597104334801
91,7,7293508,49,78,16.088732,2.306128701748375
91,7,7293044,68,115,19.493955999999997,2.8994306882566234
91,7,7295040,84,145,20.845536,3.3982053430306247
91,7,7297348,96,169,22.491178,3.653538032950346
91,7,7292036,117,198,25.549319999999998,3.8735616505477948
91,7,7290708,119,210,26.431322,3.839455274863054
91,7,7286068,127,218,27.088619999999995,3.965570108469271
91,7,7284580,165,286,31.438314,4.512520603758848
91,7,7279824,270,470,44.996294,5.604932008022941
91,13,7282864,26,40,11.349606,1.7748009663108646
91,13,7282172,49,78,16.970514,2.418955129863334
91,13,7277372,68,115,17.350458,3.4007753767859072
91,13,7278480,84,145,21.605314,3.203440189674168
91,13,7279896,96,169,23.154356,3.436438417949663
91,13,7276696,117,198,26.289437999999993,3.9448662791481786
91,13,7278268,119,210,26.110675999999998,3.8340272170826206
91,13,7274696,127,218,26.965788,4.159386375880799
91,13,7273312,165,286,31.998132,4.629721860340091
91,13,7277892,270,470,43.31691,5.741618247458217
91,19,7273324,26,40,14.461824,1.3512881414071067
91,19,7275296,49,78,14.975536,2.6794302328315505
91,19,7274088,68,115,18.676272,2.978463953578011
91,19,7274092,84,145,21.350208000000002,3.2920533359669757
91,19,7275988,96,169,23.726081999999998,3.4409588805413773
91,19,7274420,117,198,25.577793999999994,3.9066347680477342
91,19,7271376,119,210,26.001189999999994,4.135301505180247
91,19,7271696,127,218,26.661492000000006,3.9820288217364843
91,19,7272456,165,286,31.639718000000006,4.683182690956774
91,19,7272708,270,470,45.141166,5.6252578243169475
91,25,7269716,26,40,13.491331999999998,1.4638460979774714
91,25,7269472,49,78,16.409928,2.3446613973990527
91,25,7266252,68,115,17.421056,3.2186180011624885
91,25,7268360,84,145,20.501046,3.2872505162744337
91,25,7265788,96,169,22.781232,3.4872379803806535
91,25,7265856,117,198,24.892803999999998,4.065174828576442
91,25,7268948,119,210,25.225374,4.26470256208278
91,25,7265092,127,218,26.096483999999997,4.242140016006562
91,25,7267556,165,286,31.6023,4.468479750068449
91,25,7263348,270,470,44.48937,5.605037891094114
91,31,7260600,26,40,12.341208,1.6004087197653554
91,31,7263184,49,78,15.703775999999998,2.5270328044958488
91,31,7262684,68,115,18.060273999999996,3.610025891318047
91,31,7303528,84,145,20.853898,3.5274790618921394
91,31,7296800,96,169,21.294926,3.792802367340811
91,31,7296304,117,198,23.481644,4.337043915349799
91,31,7297816,119,210,26.01677,4.275818307185567
91,31,7296084,127,218,27.022418,4.11418382691661
91,31,7296896,165,286,31.529265999999996,4.57724432692177
91,31,7293376,270,470,45.28678,5.466716906469941
91,37,7289396,26,40,11.974710000000004,1.6152860733762338
91,37,7284964,49,78,16.126648,2.447130739208278
91,37,7282180,68,115,16.915752,3.4376473954512847
91,37,7280908,84,145,21.804482,3.04421615239346
91,37,7283276,96,169,22.304164000000004,3.678473801219874
91,37,7279172,117,198,24.939952,3.7767946634214207
91,37,7279244,119,210,25.407828000000002,4.004462114928063
91,37,7281496,127,218,25.892449999999997,4.432888683184238
91,37,7273548,165,286,30.685632,4.848198497587361
91,37,7278620,270,470,44.089392000000004,5.564035557896572
91,43,7275056,26,40,12.222161999999999,1.7134696508278364
91,43,7276476,49,78,15.939788,2.3733192419521476
91,43,7275328,68,115,18.766942000000004,3.121451070795428
91,43,7274752,84,145,21.073983999999996,3.495802124282424
91,43,7271588,96,169,21.205788,3.83011676669522
91,43,7270708,117,198,25.190211999999995,4.091823312970975
91,43,7277916,119,210,26.277801999999998,3.974118138175746
91,43,7272072,127,218,27.252053999999998,4.020215034021466
91,43,7271224,165,286,31.57746,4.581334090040152
91,43,7272012,270,470,46.551664,5.294757170670026
91,49,7218316,26,40,12.574057999999999,1.6252905206805717
91,49,7217740,49,78,16.551394000000002,2.589435946866888
91,49,7218088,68,115,19.437616000000002,2.9648775374773604
91,49,7216308,84,145,21.658272,3.253938524579051
91,49,7222964,96,169,22.29064,3.691739732348869
91,49,7226432,117,198,25.17886,4.092325665177806
91,49,7225064,119,210,23.804699999999997,4.293606170958409
91,49,7218660,127,218,26.115756,4.286262965945472
91,49,7218208,165,286,31.929285999999998,4.5764660917146
91,49,7214124,270,470,43.68788000000001,5.530540669752572
91,55,7215324,26,40,12.026384,1.7140276683620157
91,55,7216300,49,78,16.134148,2.3545217870147646
91,55,7214224,68,115,17.865172,3.2001867403086113
91,55,7213328,84,145,19.273184,3.657717740889017
91,55,7214704,96,169,21.913716,3.5842735517574704
91,55,7216464,117,198,25.045515999999996,4.040293815691465
91,55,7215748,119,210,25.474572,4.081208504141054
91,55,7218348,127,218,26.026062,4.6411496017930185
91,55,7216420,165,286,31.807294000000002,4.737333518615711
91,55,7215568,270,470,45.362308000000006,5.3092124668174225
91,61,7214776,26,40,12.890216,1.5268107976059608
91,61,7216300,49,78,15.933060000000001,2.4587432911433056
91,61,7215840,68,115,17.544352,3.0067926984461075
91,61,7217036,84,145,20.609426,3.4994036432957882
91,61,7219752,96,169,22.30494,3.7903000693703874
91,61,7220832,117,198,24.815102,4.110807699929308
91,61,7218636,119,210,24.851933999999993,4.022180806153194
91,61,7220768,127,218,27.460872,4.083743101046596
91,61,7215976,165,286,31.179381999999997,4.682605878685317
91,61,7216052,270,470,44.164126,5.781215674031935
91,67,7218768,26,40,12.543541999999997,1.4801826317647193
91,67,7215692,49,78,15.695176,2.623227447738885
91,67,7215712,68,115,18.180940000000003,3.0491345614470116
91,67,7215872,84,145,19.726208,3.5133477938267137
91,67,7213148,96,169,21.55793,3.7011834148429017
