cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
73,73,7069976,26,40,11.666056000000001,1.8171626821880316
73,73,7050560,49,78,13.689896000000001,2.830346162888155
73,73,7050840,68,115,16.185948,4.075646394521372
73,73,7010184,84,145,18.379065999999998,4.056134976583063
73,73,7006600,96,169,19.067466,4.304550537665266
73,73,7002632,117,198,18.797802000000004,5.482931446954981
73,73,7003176,119,210,23.957206,4.193873983602305
73,73,6974344,127,218,23.977196000000003,4.804129584397398
73,73,6974248,165,286,29.450226,5.084899328238572
73,73,6979828,270,470,41.419702,6.233033739873341
73,79,6817016,26,40,10.945248,1.8470867889248677
73,79,6816352,49,78,17.352975999999998,2.3252801132079233
73,79,6811744,68,115,18.760692,3.1732284052474
73,79,6958956,84,145,21.169884,3.4212137244432284
73,79,6934680,96,169,21.519304,3.8597092191567017
73,79,6932016,117,198,27.100182,3.7470539988912566
73,79,6927812,119,210,25.850806,4.015724090733768
73,79,6922056,127,218,25.135161999999998,4.58162379240843
73,79,6924728,165,286,28.846484,5.0566203572180495
73,79,6918568,270,470,41.607226000000004,6.216285286052728
73,85,6924112,26,40,12.742450000000002,1.6921795272310738
73,85,6919172,49,78,16.884878,2.377279034339553
73,85,6921180,68,115,17.993686,3.272840334484282
73,85,6921100,84,145,20.748725999999994,3.4577990039069015
73,85,6917024,96,169,22.563384,3.774598290342887
73,85,6917712,117,198,23.289531999999998,4.536126760317653
73,85,6920704,119,210,27.276848,3.807683200757697
73,85,6935384,127,218,25.104053999999998,4.776258609958312
73,85,6935708,165,286,31.80841,4.5352969794922116
73,85,6935632,270,470,42.782284,5.85022133337378
73,91,6923440,26,40,10.630332000000001,1.9786157299950535
73,91,6927920,49,78,17.107494,2.431521651211617
73,91,6926172,68,115,18.100351999999997,3.33853424599695
73,91,6923112,84,145,19.538915999999997,3.869018968786689
73,91,6921520,96,169,22.235071999999995,4.015943294880676
73,91,6923736,117,198,23.568887999999998,4.486497368496735
73,91,6920868,119,210,25.219295999999996,4.25791058960254
73,91,6924536,127,218,25.576057999999996,4.38803951723273
73,91,6923480,165,286,30.686027999999997,4.866785750523253
73,91,6924244,270,470,41.569356,6.1072873962779015
73,97,6998856,26,40,12.768276000000002,1.54044588798707
73,97,6994688,49,78,13.183726,3.3224934160385575
73,97,6992964,68,115,18.674443999999998,3.0004257957195395
73,97,6992184,84,145,19.864322,3.8487231860830176
73,97,6988284,96,169,21.390781999999998,3.8331708228619887
73,97,6987976,117,198,23.725482,4.508211881334616
73,97,6988532,119,210,23.430203999999996,4.45433298048029
73,97,6986944,127,218,26.700792,4.458717019976106
73,97,6989992,165,286,29.518642,5.410708875005411
73,97,6986592,270,470,41.712737999999995,6.0965022108852365
79,1,6967040,26,40,12.947806,1.6424956584417643
79,1,7072052,49,78,15.708912,2.5792867482563495
79,1,7075488,68,115,19.027161999999997,2.7789209041464358
79,1,7075668,84,145,23.454247999999996,3.183691012174965
79,1,7078688,96,169,22.555825999999996,3.7847636454528035
79,1,7079300,117,198,25.978002,3.868706036867777
79,1,7079540,119,210,26.569995999999996,3.784662258648271
79,1,7073156,127,218,27.674466,3.8196924696417156
79,1,7067156,165,286,34.038236,4.286641759113076
79,1,7069764,270,470,42.987097999999996,5.758183178043664
79,7,7128316,26,40,13.664950000000001,1.5264370083478491
79,7,7129564,49,78,18.241068,2.187376960045998
79,7,7138972,68,115,19.611512,3.1454104760671266
79,7,7134852,84,145,21.013907999999997,3.3658039924045027
79,7,7133588,96,169,23.381553999999998,3.473602969351605
79,7,7133812,117,198,23.902206,4.410838296783067
79,7,7127480,119,210,26.113546,3.844819219185066
79,7,7130232,127,218,27.796946,4.091795402497349
79,7,7125200,165,286,31.784831999999994,4.601434866828898
79,7,7118416,270,470,43.577436,5.596697036694019
79,13,7117480,26,40,14.32815,1.4194805138082696
79,13,7112812,49,78,18.432299999999998,2.1986887738092196
