cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
31,73,6171792,26,40,6.767844000000001,3.523307355717176
31,73,6171248,49,78,9.016744000000001,4.801022127813007
31,73,6170520,68,115,12.333518,5.1242942791775805
31,73,6172092,84,145,14.144228000000004,5.492612109771161
31,73,6161088,96,169,14.980519999999999,5.991809944781727
31,73,6167920,117,198,16.916757999999998,6.545531444005776
31,73,6172660,119,210,19.378907999999996,5.942631137389637
31,73,6173516,127,218,18.076225999999995,6.841699241056229
31,73,6170080,165,286,23.506971999999998,6.716362320474689
31,73,6166552,270,470,37.21839599999999,7.19320577736975
31,79,6162212,26,40,4.03988,6.143217297409689
31,79,6161808,49,78,6.49348,7.302620597563011
31,79,6168044,68,115,8.656128,7.624480862553035
31,79,6159824,84,145,13.864974,5.862024687498256
31,79,6171760,96,169,15.504010000000001,5.268247067616853
31,79,6167608,117,198,12.559182,9.093459781648155
31,79,6160672,119,210,18.035045999999994,5.5942267579857585
31,79,6160176,127,218,14.295587999999999,8.887595016788458
31,79,6157896,165,286,18.131398,8.935113207884344
31,79,6157380,270,470,27.311114,9.801682912653572
31,85,6162028,26,40,3.939284,6.42678287608421
31,85,6159004,49,78,8.394698,4.970738580742547
31,85,6163276,68,115,8.765013999999999,7.298894002885209
31,85,6159568,84,145,14.400482000000002,5.413176832376468
31,85,6164756,96,169,10.970244,8.670903968835326
31,85,6158320,117,198,16.953426,6.49144571708837
31,85,6154600,119,210,17.20046,6.50018544646715
31,85,6154708,127,218,15.473578,7.956680573106545
31,85,6151896,165,286,17.050606,9.490814904375727
31,85,6155260,270,470,32.515672,7.4489909652016255
31,91,6151548,26,40,3.981096,6.147981924933141
31,91,6155464,49,78,6.816914,7.043164536947866
31,91,6154404,68,115,8.827718,7.344689519452087
31,91,6158392,84,145,11.606134,6.747974402683766
31,91,6203292,96,169,15.374504,5.816997266011285
31,91,6202136,117,198,16.597992,7.005237163202266
31,91,6198328,119,210,17.266364,6.726215339501479
31,91,6197512,127,218,13.611034,8.9719742370113
31,91,6199980,165,286,21.243812,6.759558015033257
31,91,6200056,270,470,31.499664,8.224508364781924
31,97,6196052,26,40,3.867676,6.501739215240077
31,97,6193836,49,78,9.053288,4.803511857321974
31,97,6191696,68,115,11.379624,5.623976002163577
31,97,6189576,84,145,14.337444,5.537365018487548
31,97,6179140,96,169,16.001652,5.574032440868805
31,97,6171792,117,198,17.098674,6.300572867471487
31,97,6163744,119,210,13.011772,8.848557313369799
31,97,6164940,127,218,16.142566,7.854944532958605
31,97,6159728,165,286,18.379780000000004,8.697371021941095
31,97,6169868,270,470,30.401149999999998,8.66295614073646
37,1,6165556,26,40,5.539122,4.352710148008886
37,1,6163968,49,78,12.876771999999999,2.875981795622169
37,1,6158304,68,115,13.000369999999998,4.406859406279386
37,1,6156212,84,145,12.29261,6.30064424087363
37,1,6156272,96,169,12.859518,7.151184228659115
37,1,6157076,117,198,13.934448000000001,8.029598334784838
37,1,6155104,119,210,15.585624,7.200595894692193
37,1,6156040,127,218,16.916121999999998,7.396212789624336
37,1,6148228,165,286,21.215904,7.400719349920812
37,1,6147708,270,470,28.858805999999998,9.21601730153648
37,7,6148092,26,40,6.911024000000001,3.04130560910333
37,7,6145780,49,78,11.281326000000002,4.2801151962432815
37,7,6150492,68,115,11.473268000000001,6.103247196769587
37,7,6147840,84,145,12.947434,6.35757739972057
37,7,6150692,96,169,12.824238000000001,7.291120781972704
37,7,6146104,117,198,16.34371,6.789248383781703
37,7,6147688,119,210,20.590460000000004,4.397254635038951
37,7,6153264,127,218,16.5817,7.713434373250053
37,7,6152580,165,286,21.977224000000003,7.091384741145117
37,7,6146884,270,470,37.37853199999999,5.99059609537384
37,13,6151176,26,40,5.564766000000001,4.351282373122464
37,13,6150548,49,78,9.550296,4.862881624559735
37,13,6154004,68,115,11.573824,5.7483555898954055
37,13,6151680,84,145,14.215254000000003,5.566013919010522
37,13,6147220,96,169,15.748794,5.890376413460246
37,13,6147552,117,198,15.540464000000002,7.256750017986816
37,13,6148720,119,210,14.996452,7.566205891086057
37,13,6141056,127,218,14.984912,8.204913515689151
37,13,6142224,165,286,19.714805999999996,8.068944978108707
37,13,6141032,270,470,29.915290000000002,8.923292404063865
37,19,6140652,26,40,7.781143999999999,2.877347528247806
37,19,6142072,49,78,8.451649999999999,5.593894663538653
37,19,6145216,68,115,13.33933,4.738837772160861
37,19,6144272,84,145,18.80146,4.47931914349019
37,19,6141600,96,169,16.408722,5.584606497573314
37,19,6139308,117,198,15.989634,7.160395302780681
37,19,6134016,119,210,15.179532000000002,7.7081475119200995
37,19,6137848,127,218,16.518588,7.403382937942164
37,19,6135508,165,286,22.91384,7.0188125445322385
37,19,6139492,270,470,29.00106,9.180201230010962
37,25,6146368,26,40,4.400436,5.624418629805092
37,25,6143700,49,78,9.136504,5.0046522839088174
37,25,6142088,68,115,16.488453999999997,3.8003900988660306
37,25,6141548,84,145,13.432404,5.813663770908427
37,25,6145704,96,169,16.296778,5.685795815965004
37,25,6143168,117,198,18.542759999999994,6.011313600468574
37,25,6143604,119,210,15.535628,7.482300272883892
37,25,6143132,127,218,16.429834000000003,7.461555364153277
37,25,6146528,165,286,19.951888,8.121353696766372
37,25,6143516,270,470,28.585312,9.246192195460393
37,31,6148316,26,40,7.966439999999999,2.4801137799891064
37,31,6151040,49,78,14.289656,2.522610830134594
37,31,6142668,68,115,14.417252000000001,3.9815630211163366
