cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
13,73,9044736,26,40,3.140478,9.322672021227007
13,73,9041076,49,78,4.211346000000001,11.263565125243947
13,73,9038504,68,115,6.261857999999999,10.542602968672965
13,73,9031752,84,145,7.175820000000001,11.366511820495715
13,73,9039384,96,169,7.878598,11.990497530706914
13,73,9039480,117,198,9.720975999999999,12.03000715631195
13,73,9039992,119,210,9.641988000000001,12.113932039823279
13,73,9034452,127,218,11.077988,11.353000544407664
13,73,9040620,165,286,13.426286,12.126040267272625
13,73,9016656,270,470,20.240569999999995,13.247151617084704
13,79,9025204,26,40,2.8906719999999995,8.71158942949141
13,79,9021340,49,78,5.778964,7.896602849223233
13,79,9023408,68,115,6.674982000000001,10.066125563073898
13,79,9020988,84,145,7.7645420000000005,10.827337480375451
13,79,9019948,96,169,8.270128000000001,11.291115538692067
13,79,9011560,117,198,10.632592,10.845735632876485
13,79,9020884,119,210,9.776247999999999,12.033329288516764
13,79,9020140,127,218,12.691225999999999,9.804322702719812
13,79,9013156,165,286,13.878020000000001,11.72565381179686
13,79,9014948,270,470,21.513295999999993,12.410358144550337
13,85,9012100,26,40,2.887758,8.397281864454952
13,85,9008468,49,78,5.4065460000000005,9.023974305614386
13,85,9005820,68,115,6.696435999999999,9.74280429428427
13,85,9007044,84,145,7.816626,10.650910082227563
13,85,9002400,96,169,8.755934,11.04001545602164
13,85,8996764,117,198,9.604980000000001,12.299166179605669
13,85,8996772,119,210,11.137941999999999,10.273499551073968
13,85,9000064,127,218,10.960366000000002,11.557211381396167
13,85,8994600,165,286,13.986788,11.793750884531317
13,85,8995568,270,470,22.079815999999997,12.157009123610218
13,91,8987464,26,40,3.2184700000000004,7.595010662226506
13,91,8991104,49,78,5.353794,8.773736089599542
13,91,8988804,68,115,7.056756,9.410839903621927
13,91,8992532,84,145,8.285654,9.694138393058074
13,91,8991284,96,169,8.538176,11.332140310783949
13,91,8989108,117,198,11.201233999999998,10.303486100861443
13,91,8972548,119,210,10.741439999999999,10.833654246200709
13,91,8974768,127,218,12.593793999999999,9.987959396978919
13,91,8977628,165,286,14.231058,11.55594090922143
13,91,8975936,270,470,21.788291999999995,12.428055368367561
13,97,8973868,26,40,2.9197900000000003,8.581254579419511
13,97,8971844,49,78,4.696791999999999,10.403176153372538
13,97,8971128,68,115,7.060665999999999,8.943002823621626
13,97,8972660,84,145,7.7740219999999995,10.784730362482492
13,97,8971760,96,169,8.191574000000001,11.685783878730776
13,97,8973208,117,198,10.97236,10.537749460953584
13,97,8963008,119,210,10.757308,10.945044837893768
13,97,8971864,127,218,11.426784,11.067894999664478
13,97,9021512,165,286,14.449690000000002,11.313124664463007
13,97,9020420,270,470,23.075186000000002,11.539615500011541
19,1,9009584,26,40,4.596214,5.307194718933008
19,1,9009808,49,78,5.642162,8.419663522752852
19,1,9007000,68,115,7.5539879999999995,9.042036160166374
19,1,9008388,84,145,8.686444,9.060032421973167
19,1,9008092,96,169,10.451092000000001,9.047581798150336
19,1,9008504,117,198,11.126904,10.481100425962671
19,1,8997432,119,210,10.747189999999998,11.04289468604772
19,1,9006588,127,218,11.854406,10.6520657878293
19,1,9005920,165,286,15.202614,10.6528657177223
19,1,9004220,270,470,22.425478000000002,12.011237179672538
19,7,9001544,26,40,3.552812,6.786420893823835
19,7,9001548,49,78,5.558304,8.852899143798183
19,7,8996880,68,115,7.809842000000001,8.563476771569258
19,7,9024576,84,145,8.421403999999999,9.915903692965847
19,7,9022852,96,169,9.808510000000002,9.693043524794502
19,7,9028080,117,198,11.186104000000002,10.433340318618164
19,7,9022628,119,210,11.584818,10.07095367699828
19,7,9024500,127,218,11.349813999999999,11.150043590524746
19,7,9021404,165,286,14.526824000000001,11.318751123300302
19,7,9015900,270,470,22.295669999999998,12.09686632917903
19,13,9003796,26,40,3.627282,6.801813468113883
19,13,9015856,49,78,6.363268000000001,6.842763079801979
19,13,9011100,68,115,7.1037940000000015,9.54899265148845
19,13,9014788,84,145,7.916526000000002,10.547106012227108
19,13,9013032,96,169,9.573946,9.93044550461145
19,13,9012116,117,198,10.728716,10.66980863652613
19,13,8998280,119,210,10.871091999999999,11.031081694893258
19,13,9005120,127,218,11.835808,10.711731285677656
19,13,9007960,165,286,15.347603999999999,10.547848878092436
19,13,9001956,270,470,22.531703999999998,11.929831382879543
19,19,8991452,26,40,3.3716859999999995,7.029477844978384
19,19,6250560,49,78,5.341602000000001,8.630969680636507
19,19,6244172,68,115,6.522676000000001,10.142623180666966
19,19,6251100,84,145,6.584012,12.414025484220886
19,19,6252232,96,169,8.871292,10.49124145264352
19,19,6247324,117,198,11.406642000000002,9.998846286966888
19,19,6245988,119,210,10.80977,10.936323943105382
19,19,6247944,127,218,11.527674000000003,10.983546301701585
19,19,6248476,165,286,14.599086,10.9169727829944
19,19,6245832,270,470,24.806818,10.455536090187131
19,25,6241296,26,40,2.9858580000000003,7.864774280978136
19,25,6238880,49,78,5.608302,8.364029892018667
19,25,6241044,68,115,6.68536,10.295604987917804
19,25,6239712,84,145,8.440058,9.71907252279354
19,25,6242784,96,169,10.24954,9.098266969689504
19,25,6238100,117,198,11.793221999999998,9.566655055854548
19,25,6236928,119,210,11.876843999999998,10.031062576128601
19,25,6304116,127,218,12.011732,10.372003756788763
19,25,6304576,165,286,15.8775,9.967271106149626
19,25,6302188,270,470,24.215521999999996,10.915878600875454
19,31,6303692,26,40,4.697620000000001,4.020647571683507
19,31,6300948,49,78,6.5191360000000005,7.256431938370679
19,31,6298792,68,115,7.014355999999999,9.480919649205973
19,31,6297040,84,145,10.124846000000002,7.499564757402473
19,31,6293004,96,169,9.397314000000001,10.137596755969037
19,31,6292780,117,198,11.491895999999999,9.956599438345673
19,31,6294996,119,210,12.09798,9.601218628623249
19,31,6295692,127,218,12.882606000000001,9.45725062086478
19,31,6295044,165,286,15.906058000000002,9.688465910692308
19,31,6291528,270,470,24.753506,10.86142789158364
19,37,6292780,26,40,3.7751900000000007,6.081529925805334
19,37,6290500,49,78,5.921028000000001,8.379692413984166
19,37,6296456,68,115,6.663270000000001,10.093858035824288
19,37,6290756,84,145,10.171942,8.005886232544308
19,37,6292936,96,169,10.180044,9.324163277754197
19,37,6291036,117,198,11.517660000000001,10.078491637436171
19,37,6287704,119,210,12.158108,9.579685271113142
19,37,6288144,127,218,13.639894000000002,8.859867590325305
19,37,6288116,165,286,15.765707999999998,10.245170023253433
19,37,6281476,270,470,25.102929999999994,10.754941098772582
19,43,6282236,26,40,3.5455559999999995,6.1168698565358754
19,43,6281228,49,78,6.09131,7.732304463433301
19,43,6280228,68,115,6.526474,10.240655401945725
19,43,6281864,84,145,9.803268000000001,8.449726641283956
19,43,6275692,96,169,9.645048,9.80264017775454
19,43,6278848,117,198,11.961794,9.634300084567744
19,43,6275264,119,210,12.149884000000002,9.880725527560166
19,43,6273204,127,218,12.413482,10.106347422801829
19,43,6274436,165,286,15.969031999999999,10.329181628329753
19,43,6276312,270,470,25.008694,10.601734836476094
19,49,6274776,26,40,4.263885999999999,4.321865982260402
19,49,6273296,49,78,6.402963999999998,7.881995270802838
19,49,6269680,68,115,7.3282739999999995,9.329983686249113
19,49,6267492,84,145,10.052012,7.632027257240205
19,49,6266676,96,169,10.277968000000001,9.494206061852774
19,49,6266412,117,198,11.395294,10.1897026522838
19,49,6263884,119,210,11.927150000000001,9.711051339635452
19,49,6264596,127,218,12.24202,10.238500632046025
19,49,6264080,165,286,16.740734,9.749969420550453
19,49,6262036,270,470,26.122106,10.288563727935319
19,55,6254308,26,40,3.2848239999999995,7.354667526597024
19,55,6249468,49,78,6.656544000000001,6.99154023631406
19,55,6249820,68,115,7.596522,8.823456900656959
